"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-07-01 00:00","2017","07","01","00:00","‡","16.1","","13.4","","84","","10","","13","","48.3","","101.33","","","","","","NA"
"2017-07-01 01:00","2017","07","01","01:00","‡","15.4","","13.0","","86","","9","","13","","48.3","","101.34","","","","","","Mainly Clear"
"2017-07-01 02:00","2017","07","01","02:00","‡","14.5","","12.2","","86","","14","","14","","48.3","","101.38","","","","","","NA"
"2017-07-01 03:00","2017","07","01","03:00","‡","14.1","","11.7","","86","","12","","22","","48.3","","101.43","","","","","","NA"
"2017-07-01 04:00","2017","07","01","04:00","‡","13.5","","11.4","","87","","11","","19","","48.3","","101.51","","","","","","Mainly Clear"
"2017-07-01 05:00","2017","07","01","05:00","‡","13.7","","11.2","","85","","10","","15","","48.3","","101.58","","","","","","NA"
"2017-07-01 06:00","2017","07","01","06:00","‡","14.4","","10.8","","79","","9","","19","","24.1","","101.64","","","","","","NA"
"2017-07-01 07:00","2017","07","01","07:00","‡","15.5","","10.4","","72","","9","","27","","32.2","","101.68","","","","","","Mainly Clear"
"2017-07-01 08:00","2017","07","01","08:00","‡","16.3","","10.6","","69","","12","","34","","32.2","","101.71","","","","","","NA"
"2017-07-01 09:00","2017","07","01","09:00","‡","16.9","","10.6","","66","","13","","31","","32.2","","101.72","","","","","","NA"
"2017-07-01 10:00","2017","07","01","10:00","‡","17.7","","10.5","","63","","14","","26","","32.2","","101.75","","","","","","Mainly Clear"
"2017-07-01 11:00","2017","07","01","11:00","‡","18.2","","10.9","","62","","13","","22","","32.2","","101.75","","","","","","NA"
"2017-07-01 12:00","2017","07","01","12:00","‡","19.0","","11.4","","61","","15","","11","","32.2","","101.75","","","","","","NA"
"2017-07-01 13:00","2017","07","01","13:00","‡","19.6","","11.2","","58","","12","","9","","32.2","","101.74","","","","","","Mainly Clear"
"2017-07-01 14:00","2017","07","01","14:00","‡","20.5","","12.5","","59","","17","","15","","48.3","","101.71","","","","","","NA"
"2017-07-01 15:00","2017","07","01","15:00","‡","20.8","","12.5","","59","","13","","19","","48.3","","101.69","","","","","","NA"
"2017-07-01 16:00","2017","07","01","16:00","‡","20.9","","12.5","","58","","16","","12","","48.3","","101.65","","","","","","Mainly Clear"
"2017-07-01 17:00","2017","07","01","17:00","‡","20.9","","13.0","","60","","15","","12","","48.3","","101.62","","","","","","NA"
"2017-07-01 18:00","2017","07","01","18:00","‡","20.7","","12.5","","59","","15","","12","","32.2","","101.61","","","","","","NA"
"2017-07-01 19:00","2017","07","01","19:00","‡","19.8","","12.9","","64","","14","","12","","48.3","","101.60","","","","","","Clear"
"2017-07-01 20:00","2017","07","01","20:00","‡","17.7","","11.8","","68","","10","","16","","48.3","","101.60","","","","","","NA"
"2017-07-01 21:00","2017","07","01","21:00","‡","16.7","","11.5","","71","","11","","16","","48.3","","101.62","","","","","","NA"
"2017-07-01 22:00","2017","07","01","22:00","‡","16.2","","11.2","","72","","13","","12","","48.3","","101.64","","","","","","Clear"
"2017-07-01 23:00","2017","07","01","23:00","‡","15.8","","11.6","","76","","10","","15","","32.2","","101.63","","","","","","NA"
"2017-07-02 00:00","2017","07","02","00:00","‡","15.2","","10.9","","75","","9","","14","","32.2","","101.65","","","","","","NA"
"2017-07-02 01:00","2017","07","02","01:00","‡","14.3","","10.7","","79","","10","","12","","32.2","","101.66","","","","","","Clear"
"2017-07-02 02:00","2017","07","02","02:00","‡","14.1","","10.7","","79","","10","","14","","32.2","","101.65","","","","","","NA"
