"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2017-08-01 00:00","2017","08","01","00:00","‡","18.4","","16.1","","86","","30","","12","","48.3","","102.09","","","","","","NA"
"2017-08-01 01:00","2017","08","01","01:00","‡","17.8","","16.0","","89","","29","","14","","48.3","","102.09","","","","","","Mainly Clear"
"2017-08-01 02:00","2017","08","01","02:00","‡","18.6","","16.2","","86","","31","","20","","48.3","","102.07","","","","","","NA"
"2017-08-01 03:00","2017","08","01","03:00","‡","18.1","","14.7","","80","","30","","21","","48.3","","102.10","","","","","","NA"
"2017-08-01 04:00","2017","08","01","04:00","‡","18.1","","15.2","","83","","30","","26","","48.3","","102.12","","","","","","Mainly Clear"
"2017-08-01 05:00","2017","08","01","05:00","‡","17.8","","14.9","","83","","29","","23","","32.2","","102.13","","","","","","NA"
"2017-08-01 06:00","2017","08","01","06:00","‡","17.9","","15.0","","83","","30","","26","","48.3","","102.13","","","","","","NA"
"2017-08-01 07:00","2017","08","01","07:00","‡","18.6","","15.0","","79","","30","","26","","48.3","","102.15","","","","","","Cloudy"
"2017-08-01 08:00","2017","08","01","08:00","‡","19.1","","14.8","","76","","29","","28","","48.3","","102.16","","","","","","NA"
"2017-08-01 09:00","2017","08","01","09:00","‡","20.0","","15.6","","75","","30","","25","","48.3","","102.14","","","","","","NA"
"2017-08-01 10:00","2017","08","01","10:00","‡","20.3","","15.3","","72","","30","","29","","40.2","","102.13","","","","","","Cloudy"
"2017-08-01 11:00","2017","08","01","11:00","‡","20.6","","15.3","","71","","30","","29","","40.2","","102.10","","25","","","","NA"
"2017-08-01 12:00","2017","08","01","12:00","‡","20.9","","15.6","","71","","30","","31","","32.2","","102.06","","25","","","","NA"
"2017-08-01 13:00","2017","08","01","13:00","‡","22.2","","15.4","","65","","30","","25","","48.3","","102.00","","26","","","","Cloudy"
"2017-08-01 14:00","2017","08","01","14:00","‡","22.1","","16.2","","69","","31","","23","","24.1","","101.96","","27","","","","NA"
"2017-08-01 15:00","2017","08","01","15:00","‡","22.3","","16.2","","68","","31","","22","","24.1","","101.89","","27","","","","NA"
"2017-08-01 16:00","2017","08","01","16:00","‡","22.1","","15.9","","68","","30","","24","","24.1","","101.80","","27","","","","Cloudy"
"2017-08-01 17:00","2017","08","01","17:00","‡","22.0","","15.9","","68","","31","","21","","24.1","","101.75","","27","","","","NA"
"2017-08-01 18:00","2017","08","01","18:00","‡","21.5","","15.8","","69","","30","","24","","24.1","","101.71","","26","","","","NA"
"2017-08-01 19:00","2017","08","01","19:00","‡","21.3","","15.2","","68","","31","","26","","16.1","","101.68","","25","","","","Mostly Cloudy"
"2017-08-01 20:00","2017","08","01","20:00","‡","21.2","","15.8","","71","","32","","18","","16.1","","101.68","","26","","","","NA"
"2017-08-01 21:00","2017","08","01","21:00","‡","20.2","","16.5","","79","","32","","14","","16.1","","101.70","","25","","","","NA"
"2017-08-01 22:00","2017","08","01","22:00","‡","19.2","","16.2","","83","","33","","4","","16.1","","101.73","","","","","","Mostly Cloudy"
"2017-08-01 23:00","2017","08","01","23:00","‡","18.4","","15.1","","81","","31","","9","","16.1","","101.74","","","","","","NA"
"2017-08-02 00:00","2017","08","02","00:00","‡","19.2","","16.2","","83","","31","","16","","16.1","","101.78","","","","","","NA"
"2017-08-02 01:00","2017","08","02","01:00","‡","18.6","","16.5","","88","","30","","18","","16.1","","101.80","","","","","","Mostly Cloudy"
"2017-08-02 02:00","2017","08","02","02:00","‡","18.3","","16.2","","87","","31","","21","","16.1","","101.81","","","","","","NA"
"2017-08-02 03:00","2017","08","02","03:00","‡","18.0","","16.0","","88","","31","","21","","16.1","","101.82","","","","","","NA"
"2017-08-02 04:00","2017","08","02","04:00","‡","18.0","","15.7","","86","","30","","23","","16.1","","101.82","","","","","","Mostly Cloudy"
"2017-08-02 05:00","2017","08","02","05:00","‡","17.7","","15.6","","87","","31","","23","","16.1","","101.84","","","","","","NA"
"2017-08-02 06:00","2017","08","02","06:00","‡","17.9","","15.8","","88","","30","","23","","19.3","","101.85","","","","","","NA"
"2017-08-02 07:00","2017","08","02","07:00","‡","18.5","","15.8","","84","","31","","25","","19.3","","101.86","","","","","","Cloudy"
"2017-08-02 08:00","2017","08","02","08:00","‡","19.4","","15.8","","79","","31","","27","","19.3","","101.88","","","","","","NA"
"2017-08-02 09:00","2017","08","02","09:00","‡","20.3","","15.8","","75","","30","","28","","19.3","","101.87","","25","","","","NA"
"2017-08-02 10:00","2017","08","02","10:00","‡","20.9","","15.8","","72","","30","","30","","24.1","","101.85","","25","","","","Cloudy"
"2017-08-02 11:00","2017","08","02","11:00","‡","21.9","","16.0","","69","","30","","28","","24.1","","101.80","","27","","","","NA"
"2017-08-02 12:00","2017","08","02","12:00","‡","22.1","","15.8","","67","","31","","26","","24.1","","101.76","","27","","","","NA"
"2017-08-02 13:00","2017","08","02","13:00","‡","22.1","","15.8","","67","","31","","24","","24.1","","101.73","","27","","","","Cloudy"
"2017-08-02 14:00","2017","08","02","14:00","‡","22.1","","15.5","","66","","30","","27","","24.1","","101.67","","26","","","","NA"
"2017-08-02 15:00","2017","08","02","15:00","‡","22.1","","15.9","","68","","31","","24","","24.1","","101.59","","27","","","","NA"
"2017-08-02 16:00","2017","08","02","16:00","‡","21.9","","15.7","","68","","31","","22","","24.1","","101.52","","26","","","","Cloudy"
"2017-08-02 17:00","2017","08","02","17:00","‡","21.5","","15.5","","68","","30","","23","","19.3","","101.47","","26","","","","NA"
"2017-08-02 18:00","2017","08","02","18:00","‡","21.7","","15.1","","66","","31","","23","","16.1","","101.41","","26","","","","NA"
