"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-08-01 00:00","2016","08","01","00:00","‡","15.9","","12.3","","79","","2","","6","","48.3","","101.71","","","","","","NA"
"2016-08-01 01:00","2016","08","01","01:00","‡","14.8","","12.0","","83","","2","","6","","48.3","","101.71","","","","","","Clear"
"2016-08-01 02:00","2016","08","01","02:00","‡","14.5","","11.1","","80","","10","","9","","48.3","","101.72","","","","","","NA"
"2016-08-01 03:00","2016","08","01","03:00","‡","14.7","","11.9","","83","","7","","3","","48.3","","101.73","","","","","","NA"
"2016-08-01 04:00","2016","08","01","04:00","‡","14.9","","12.3","","84","","8","","9","","48.3","","101.74","","","","","","Clear"
"2016-08-01 05:00","2016","08","01","05:00","‡","13.4","","11.8","","90","","6","","3","","48.3","","101.76","","","","","","NA"
"2016-08-01 06:00","2016","08","01","06:00","‡","15.7","","13.9","","89","","12","","7","","48.3","","101.79","","","","","","NA"
"2016-08-01 07:00","2016","08","01","07:00","‡","17.3","","13.1","","76","","10","","10","","48.3","","101.80","","","","","","Clear"
"2016-08-01 08:00","2016","08","01","08:00","‡","18.8","","13.3","","70","","16","","5","","48.3","","101.81","","","","","","NA"
"2016-08-01 09:00","2016","08","01","09:00","‡","19.4","","15.1","","76","","23","","12","","48.3","","101.79","","","","","","NA"
"2016-08-01 10:00","2016","08","01","10:00","‡","19.8","","15.7","","77","","24","","13","","48.3","","101.77","","","","","","Mainly Clear"
"2016-08-01 11:00","2016","08","01","11:00","‡","21.1","","16.6","","75","","22","","14","","48.3","","101.74","","26","","","","NA"
"2016-08-01 12:00","2016","08","01","12:00","‡","21.6","","15.1","","66","","22","","14","","48.3","","101.71","","26","","","","NA"
"2016-08-01 13:00","2016","08","01","13:00","‡","21.9","","13.9","","60","","22","","14","","48.3","","101.66","","25","","","","Mainly Clear"
"2016-08-01 14:00","2016","08","01","14:00","‡","22.2","","15.4","","65","","25","","13","","48.3","","101.64","","26","","","","NA"
"2016-08-01 15:00","2016","08","01","15:00","‡","22.2","","12.6","","54","","21","","12","","48.3","","101.58","","25","","","","NA"
"2016-08-01 16:00","2016","08","01","16:00","‡","21.7","","14.9","","65","","24","","15","","48.3","","101.50","","26","","","","Mainly Clear"
"2016-08-01 17:00","2016","08","01","17:00","‡","21.4","","13.9","","62","","21","","14","","48.3","","101.49","","25","","","","NA"
"2016-08-01 18:00","2016","08","01","18:00","‡","22.6","","10.9","","47","","19","","4","","48.3","","101.46","","","","","","NA"
"2016-08-01 19:00","2016","08","01","19:00","‡","22.1","","11.0","","49","","15","","8","","48.3","","101.43","","","","","","Mainly Clear"
"2016-08-01 20:00","2016","08","01","20:00","‡","19.2","","12.3","","64","","13","","15","","48.3","","101.45","","","","","","NA"
"2016-08-01 21:00","2016","08","01","21:00","‡","18.3","","12.6","","69","","10","","18","","48.3","","101.46","","","","","","NA"
"2016-08-01 22:00","2016","08","01","22:00","‡","17.5","","12.0","","70","","13","","18","","48.3","","101.49","","","","","","Mainly Clear"
"2016-08-01 23:00","2016","08","01","23:00","‡","16.2","","12.2","","77","","10","","17","","32.2","","101.49","","","","","","NA"
"2016-08-02 00:00","2016","08","02","00:00","‡","16.2","","11.0","","71","","11","","25","","32.2","","101.51","","","","","","NA"
"2016-08-02 01:00","2016","08","02","01:00","‡","16.0","","11.6","","75","","12","","26","","32.2","","101.52","","","","","","Mostly Cloudy"
"2016-08-02 02:00","2016","08","02","02:00","‡","15.6","","11.8","","78","","10","","20","","32.2","","101.53","","","","","","NA"
"2016-08-02 03:00","2016","08","02","03:00","‡","15.2","","11.8","","80","","11","","23","","32.2","","101.56","","","","","","NA"
"2016-08-02 04:00","2016","08","02","04:00","‡","14.9","","11.3","","79","","9","","20","","32.2","","101.62","","","","","","Mostly Cloudy"
"2016-08-02 05:00","2016","08","02","05:00","‡","14.7","","11.1","","79","","9","","21","","32.2","","101.63","","","","","","Thunderstorms"
"2016-08-02 06:00","2016","08","02","06:00","‡","14.9","","11.0","","77","","7","","21","","24.1","","101.66","","","","","","Thunderstorms"
"2016-08-02 07:00","2016","08","02","07:00","‡","15.1","","11.7","","80","","9","","23","","32.2","","101.70","","","","","","Cloudy"
"2016-08-02 08:00","2016","08","02","08:00","‡","15.7","","11.1","","74","","9","","26","","24.1","","101.75","","","","","","Thunderstorms"
"2016-08-02 09:00","2016","08","02","09:00","‡","15.3","","11.3","","77","","11","","28","","24.1","","101.81","","","","","","Rain Showers"
"2016-08-02 10:00","2016","08","02","10:00","‡","15.2","","11.4","","78","","9","","19","","24.1","","101.86","","","","","","Cloudy"
"2016-08-02 11:00","2016","08","02","11:00","‡","15.8","","12.6","","81","","9","","25","","24.1","","101.88","","","","","","NA"
