"Station Name","VANCOUVER INTL A"
"Province","BRITISH COLUMBIA"
"Latitude","49.19"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108395"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-10-01 00:00","2016","10","01","00:00","‡","11.6","","8.8","","83","","7","","11","","24.1","","101.34","","","","","","NA"
"2016-10-01 01:00","2016","10","01","01:00","‡","11.2","","7.7","","79","","6","","7","","24.1","","101.35","","","","","","Mostly Cloudy"
"2016-10-01 02:00","2016","10","01","02:00","‡","9.3","","7.1","","86","","32","","5","","24.1","","101.32","","","","","","NA"
"2016-10-01 03:00","2016","10","01","03:00","‡","10.4","","8.5","","88","","9","","13","","24.1","","101.30","","","","","","Rain"
"2016-10-01 04:00","2016","10","01","04:00","‡","10.5","","8.4","","87","","7","","15","","24.1","","101.26","","","","","","Cloudy"
"2016-10-01 05:00","2016","10","01","05:00","‡","10.5","","8.1","","85","","8","","17","","24.1","","101.24","","","","","","NA"
"2016-10-01 06:00","2016","10","01","06:00","‡","11.2","","8.3","","82","","8","","15","","24.1","","101.26","","","","","","NA"
"2016-10-01 07:00","2016","10","01","07:00","‡","11.7","","8.2","","79","","5","","12","","24.1","","101.24","","","","","","Cloudy"
"2016-10-01 08:00","2016","10","01","08:00","‡","12.5","","7.8","","73","","6","","16","","24.1","","101.24","","","","","","Rain Showers"
"2016-10-01 09:00","2016","10","01","09:00","‡","13.6","","9.3","","75","","8","","16","","24.1","","101.21","","","","","","Rain Showers"
"2016-10-01 10:00","2016","10","01","10:00","‡","14.3","","8.3","","67","","10","","23","","24.1","","101.22","","","","","","Mostly Cloudy"
"2016-10-01 11:00","2016","10","01","11:00","‡","15.2","","8.5","","64","","9","","23","","24.1","","101.21","","","","","","NA"
"2016-10-01 12:00","2016","10","01","12:00","‡","14.7","","7.8","","63","","10","","23","","24.1","","101.23","","","","","","NA"
"2016-10-01 13:00","2016","10","01","13:00","‡","14.1","","8.6","","69","","13","","24","","19.3","","101.27","","","","","","Cloudy"
"2016-10-01 14:00","2016","10","01","14:00","‡","13.7","","10.7","","82","","12","","18","","24.1","","101.32","","","","","","Rain Showers"
"2016-10-01 15:00","2016","10","01","15:00","‡","13.7","","10.7","","82","","10","","15","","19.3","","101.36","","","","","","Rain Showers"
"2016-10-01 16:00","2016","10","01","16:00","‡","13.6","","9.7","","77","","12","","27","","24.1","","101.40","","","","","","Mostly Cloudy"
"2016-10-01 17:00","2016","10","01","17:00","‡","13.3","","9.6","","78","","9","","23","","32.2","","101.39","","","","","","NA"
"2016-10-01 18:00","2016","10","01","18:00","‡","12.7","","9.9","","83","","7","","17","","32.2","","101.40","","","","","","NA"
"2016-10-01 19:00","2016","10","01","19:00","‡","12.7","","9.2","","79","","9","","14","","24.1","","101.44","","","","","","Mostly Cloudy"
"2016-10-01 20:00","2016","10","01","20:00","‡","12.5","","8.8","","78","","10","","20","","32.2","","101.46","","","","","","NA"
"2016-10-01 21:00","2016","10","01","21:00","‡","11.7","","8.8","","82","","10","","14","","32.2","","101.49","","","","","","NA"
"2016-10-01 22:00","2016","10","01","22:00","‡","12.3","","9.0","","80","","11","","22","","32.2","","101.50","","","","","","Mostly Cloudy"
"2016-10-01 23:00","2016","10","01","23:00","‡","12.0","","9.2","","83","","8","","15","","32.2","","101.48","","","","","","NA"
"2016-10-02 00:00","2016","10","02","00:00","‡","12.4","","8.7","","78","","6","","10","","32.2","","101.47","","","","","","NA"
"2016-10-02 01:00","2016","10","02","01:00","‡","11.9","","8.8","","81","","5","","8","","24.1","","101.44","","","","","","Mostly Cloudy"
"2016-10-02 02:00","2016","10","02","02:00"
"2016-10-02 03:00","2016","10","02","03:00","‡","10.5","","9.1","","91","","9","","16","","32.2","","101.38","","","","","","NA"
"2016-10-02 04:00","2016","10","02","04:00","‡","10.8","","9.1","","89","","10","","16","","24.1","","101.38","","","","","","Cloudy"
"2016-10-02 05:00","2016","10","02","05:00","‡","11.2","","8.8","","85","","9","","14","","24.1","","101.37","","","","","","NA"
"2016-10-02 06:00","2016","10","02","06:00","‡","10.8","","8.9","","88","","10","","8","","24.1","","101.38","","","","","","Rain Showers"
"2016-10-02 07:00","2016","10","02","07:00","‡","10.8","","8.9","","88","","24","","4","","32.2","","101.38","","","","","","Mostly Cloudy"
"2016-10-02 08:00","2016","10","02","08:00","‡","11.4","","9.2","","86","","20","","10","","32.2","","101.41","","","","","","NA"
"2016-10-02 09:00","2016","10","02","09:00","‡","12.5","","10.1","","85","","22","","10","","32.2","","101.45","","","","","","NA"
"2016-10-02 10:00","2016","10","02","10:00","‡","13.2","","10.4","","83","","33","","10","","32.2","","101.43","","","","","","Mostly Cloudy"
"2016-10-02 11:00","2016","10","02","11:00","‡","14.3","","10.2","","76","","29","","13","","32.2","","101.40","","","","","","NA"
"2016-10-02 12:00","2016","10","02","12:00","‡","14.8","","10.9","","77","","28","","13","","32.2","","101.34","","","","","","NA"
"2016-10-02 13:00","2016","10","02","13:00","‡","14.6","","10.7","","77","","29","","21","","48.3","","101.30","","","","","","Mainly Clear"
"2016-10-02 14:00","2016","10","02","14:00","‡","15.0","","11.2","","78","","28","","18","","48.3","","101.25","","","","","","NA"
"2016-10-02 15:00","2016","10","02","15:00","‡","14.8","","10.3","","74","","29","","17","","48.3","","101.20","","","","","","NA"
"2016-10-02 16:00","2016","10","02","16:00","‡","14.3","","10.6","","78","","28","","21","","48.3","","101.19","","","","","","Mainly Clear"
"2016-10-02 17:00","2016","10","02","17:00","‡","13.4","","11.0","","85","","29","","22","","48.3","","101.19","","","","","","NA"
"2016-10-02 18:00","2016","10","02","18:00","‡","10.4","","9.3","","93","","32","","12","","48.3","","101.13","","","","","","NA"
"2016-10-02 19:00","2016","10","02","19:00","‡","10.1","","9.0","","93","","30","","9","","32.2","","101.17","","","","","","Mainly Clear"
"2016-10-02 20:00","2016","10","02","20:00","‡","11.2","","10.4","","95","","30","","13","","32.2","","101.19","","","","","","NA"
"2016-10-02 21:00","2016","10","02","21:00","‡","11.4","","10.8","","96","","36","","4","","32.2","","101.19","","","","","","NA"
"2016-10-02 22:00","2016","10","02","22:00","‡","10.3","","8.7","","90","","16","","4","","32.2","","101.20","","","","","","Mainly Clear"
"2016-10-02 23:00","2016","10","02","23:00","‡","9.5","","8.3","","92","","4","","3","","32.2","","101.20","","","","","","NA"
"2016-10-03 00:00","2016","10","03","00:00","‡","9.2","","8.3","","94","","8","","8","","24.1","","101.17","","","","","","NA"
"2016-10-03 01:00","2016","10","03","01:00","‡","10.2","","9.9","","98","","8","","12","","1.6","","101.14","","","","","","Fog"
"2016-10-03 02:00","2016","10","03","02:00","‡","8.9","","8.6","","98","","14","","8","","8.1","","101.16","","","","","","Fog"
